Header
utrecht university	university college london	2	['2017', '2018']	international
utrecht university	columbia university	2	['2017', '2018']	trans-continental
utrecht university	bocconi university	2	['2017', '2018']	international
utrecht university	national university of singapore	2	['2018', '2018']	trans-continental
kyung hee university	university of belgrade	2	['2012', '2014']	trans-continental
purdue university	university of tennessee	3	['2010', '2010', '2012']	domestic
purdue university	chinese academy of sciences	4	['2010', '2010', '2009', '2018']	trans-continental
purdue university	massachusetts institute of technology	2	['2009', '2015']	domestic
purdue university	pennsylvania state university	2	['2012', '2018']	domestic
indian agricultural research institute	indian council of agricultural research	2	['2018', '2019']	domestic
university of victoria	vancouver island university	2	['2016', '2015']	domestic
university of victoria	world health organization	2	['2011', '2018']	international
university of victoria	university of ontario institute of technology	2	['2016', '2018']	domestic
university of victoria	international institute for applied systems analysis	2	['2018', '2018']	trans-continental
university of victoria	university of tennessee	2	['2018', '2018']	international
university of victoria	laval university	2	['2017', '2018']	domestic
university of victoria	university of science and technology beijing	2	['2017', '2018']	trans-continental
george mason university	wageningen university and research centre	4	['2015', '2016', '2017', '2017']	trans-continental
george mason university	virginia tech	2	['2013', '2017']	domestic
george mason university	university of illinois at urbana champaign	2	['2013', '2012']	domestic
george mason university	university of southern california	2	['2013', '2010']	domestic
george mason university	university of toronto	2	['2010', '2017']	international
george mason university	university of oxford	2	['2012', '2018']	trans-continental
george mason university	arizona state university	2	['2017', '2018']	domestic
wageningen university and research centre	university of twente	5	['2010', '2012', '2011', '2012', '2018']	domestic
wageningen university and research centre	columbia university	4	['2005', '2012', '2015', '2016']	trans-continental
wageningen university and research centre	international livestock research institute	3	['2007', '2009', '2016']	trans-continental
wageningen university and research centre	swedish university of agricultural sciences	3	['2013', '2014', '2018']	international
wageningen university and research centre	chinese academy of sciences	5	['2007', '2004', '2004', '2015', '2017']	trans-continental
wageningen university and research centre	united nations environment programme	2	['2003', '2007']	trans-continental
wageningen university and research centre	institut national de la recherche agronomique	6	['2013', '2009', '2007', '2014', '2018', '2018']	trans-continental
wageningen university and research centre	aarhus university	4	['2013', '2014', '2018', '2018']	international
wageningen university and research centre	bayer	2	['2013', '2018']	trans-continental
wageningen university and research centre	tilburg university	3	['2012', '2011', '2012']	domestic
wageningen university and research centre	netherlands environmental assessment agency	6	['2015', '2017', '2017', '2017', '2018', '2019']	domestic
wageningen university and research centre	international rice research institute	2	['2004', '2005']	trans-continental
wageningen university and research centre	helmholtz centre for environmental research ufz	2	['2011', '2017']	international
wageningen university and research centre	agricultural research service	3	['2011', '2014', '2016']	trans-continental
wageningen university and research centre	dalle molle institute for artificial intelligence research	2	['2011', '2007']	international
wageningen university and research centre	united states department of agriculture	4	['2011', '2015', '2014', '2010']	trans-continental
wageningen university and research centre	potsdam institute for climate impact research	3	['2011', '2017', '2018']	international
wageningen university and research centre	research institute of organic agriculture	2	['2013', '2018']	trans-continental
wageningen university and research centre	university of leeds	4	['2014', '2017', '2017', '2018']	international
wageningen university and research centre	lund university	2	['2009', '2007']	international
wageningen university and research centre	unesco ihe institute for water education	2	['2015', '2018']	domestic
wageningen university and research centre	lancaster university	2	['2015', '2016']	international
wageningen university and research centre	university of nottingham	2	['2015', '2018']	international
wageningen university and research centre	rothamsted research	4	['2015', '2015', '2018', '2018']	international
wageningen university and research centre	food and agriculture organization	2	['2014', '2018']	trans-continental
wageningen university and research centre	international food policy research institute	3	['2014', '2015', '2018']	trans-continental
wageningen university and research centre	university of vermont	2	['2014', '2018']	trans-continental
wageningen university and research centre	washington state university	2	['2014', '2010']	trans-continental
wageningen university and research centre	university of copenhagen	2	['2014', '2018']	international
wageningen university and research centre	cgiar	2	['2014', '2015']	trans-continental
wageningen university and research centre	center for international forestry research	5	['2011', '2016', '2018', '2017', '2018']	trans-continental
wageningen university and research centre	international institute for applied systems analysis	3	['2015', '2016', '2019']	international
wageningen university and research centre	commonwealth scientific and industrial research organisation	2	['2015', '2018']	trans-continental
wageningen university and research centre	vu university amsterdam	2	['2009', '2018']	domestic
wageningen university and research centre	international center for tropical agriculture	2	['2011', '2017']	trans-continental
wageningen university and research centre	national autonomous university of mexico	2	['2012', '2016']	trans-continental
wageningen university and research centre	bioversity international	3	['2012', '2016', '2018']	international
wageningen university and research centre	international water management institute	2	['2014', '2019']	trans-continental
wageningen university and research centre	university of valencia	2	['2016', '2018']	international
wageningen university and research centre	university of amsterdam	2	['2016', '2016']	domestic
wageningen university and research centre	michigan state university	2	['2010', '2019']	trans-continental
wageningen university and research centre	world agroforestry centre	3	['2018', '2018', '2018']	trans-continental
wageningen university and research centre	world resources institute	2	['2017', '2018']	trans-continental
wageningen university and research centre	humboldt university of berlin	2	['2018', '2018']	international
wageningen university and research centre	international fertilizer development center	2	['2018', '2018']	trans-continental
wageningen university and research centre	university of kassel	2	['2018', '2019']	international
wageningen university and research centre	cranfield university	2	['2018', '2018']	international
wageningen university and research centre	university of oxford	3	['2018', '2018', '2018']	international
wageningen university and research centre	university of reading	2	['2018', '2018']	international
agricultural research service	university of california davis	2	['2005', '2014']	domestic
agricultural research service	united states department of agriculture	3	['2011', '2014', '2017']	domestic
university of california davis	international food policy research institute	2	['2012', '2014']	domestic
university of california davis	the nature conservancy	2	['2013', '2012']	domestic
university of california davis	world wide fund for nature	2	['2013', '2012']	domestic
university of california davis	university of copenhagen	2	['2015', '2014']	trans-continental
university of california davis	colorado state university	2	['2014', '2017']	domestic
university of california davis	washington state university	2	['2014', '2012']	domestic
university of california davis	united states department of agriculture	3	['2014', '2005', '2018']	domestic
university of california davis	university of auckland	2	['2008', '2007']	trans-continental
university of california davis	university of toronto	2	['2008', '2007']	international
university of california davis	university of edinburgh	2	['2008', '2007']	trans-continental
university of california davis	johns hopkins university	2	['2008', '2007']	domestic
university of california davis	university of the philippines	2	['2008', '2007']	trans-continental
university of california davis	australian national university	2	['2012', '2016']	trans-continental
unicef	tufts university	2	['2010', '2015']	domestic
unicef	university of queensland	2	['2010', '2007']	domestic
unicef	university of the western cape	3	['2015', '2006', '2016']	trans-continental
unicef	save the children	14	['2015', '2008', '2010', '2010', '2005', '2008', '2005', '2014', '2005', '2011', '2016', '2016', '2017', '2018']	domestic
